#Parameters = {AL=32.6; AT=0; AW=1.5; C1=8e-13; Fdy=15.5; Gx=30; Gy=28; L1=4.6e-09; ST=1.5; ShT=0.035; Sx=30; Sy=30; b=1.5; d=1.5; d1=1; d2=5; h=3}
#"Frequency / GHz"	"S1,1 [Magnitude / dB]"
#-----------------------------------------
2.3890000000000	-8.6411843913107
2.3896000000000	-8.6854241443551
2.3902000000000	-8.7299667371235
2.3908000000000	-8.7748150853627
2.3914000000000	-8.8199721436314
2.3920000000000	-8.8654409061814
2.3926000000000	-8.9112244078646
2.3932000000000	-8.9573257250694
2.3938000000000	-9.0037479766847
2.3944000000000	-9.0504943250951
2.3950000000000	-9.0975679772056
2.3956000000000	-9.1449721854994
2.3962000000000	-9.1927102491277
2.3968000000000	-9.2407855150341
2.3974000000000	-9.2892013791140
2.3980000000000	-9.3379612874099
2.3986000000000	-9.3870687373454
2.3992000000000	-9.4365272789968
2.3998000000000	-9.4863405164055
2.4004000000000	-9.5365121089322
2.4010000000000	-9.5870457726537
2.4016000000000	-9.6379452818042
2.4022000000000	-9.6892144702629
2.4028000000000	-9.7408572330895
2.4034000000000	-9.7928775281082
2.4040000000000	-9.8452793775439
2.4046000000000	-9.8980668697106
2.4052000000000	-9.9512441607553
2.4058000000000	-10.004815476458
2.4064000000000	-10.058785114091
2.4070000000000	-10.113157444341
2.4076000000000	-10.167936913290
2.4082000000000	-10.223128044467
2.4088000000000	-10.278735440967
2.4094000000000	-10.334763787636
2.4100000000000	-10.391217853336
2.4106000000000	-10.448102493282
2.4112000000000	-10.505422651461
2.4118000000000	-10.563183363130
2.4124000000000	-10.621389757401
2.4130000000000	-10.680047059918
2.4136000000000	-10.739160595621
2.4142000000000	-10.798735791610
2.4148000000000	-10.858778180105
2.4154000000000	-10.919293401517
2.4160000000000	-10.980287207619
2.4166000000000	-11.041765464832
2.4172000000000	-11.103734157637
2.4178000000000	-11.166199392092
2.4184000000000	-11.229167399495
2.4190000000000	-11.292644540162
2.4196000000000	-11.356637307363
2.4202000000000	-11.421152331380
2.4208000000000	-11.486196383736
2.4214000000000	-11.551776381568
2.4220000000000	-11.617899392169
2.4226000000000	-11.684572637702
2.4232000000000	-11.751803500087
2.4238000000000	-11.819599526087
2.4244000000000	-11.887968432574
2.4250000000000	-11.956918112014
2.4256000000000	-12.026456638157
2.4262000000000	-12.096592271950
2.4268000000000	-12.167333467694
2.4274000000000	-12.238688879433
2.4280000000000	-12.310667367615
2.4286000000000	-12.383278006005
2.4292000000000	-12.456530088898
2.4298000000000	-12.530433138616
2.4304000000000	-12.604996913322
2.4310000000000	-12.680231415158
2.4316000000000	-12.756146898725
2.4322000000000	-12.832753879927
2.4328000000000	-12.910063145189
2.4334000000000	-12.988085761074
2.4340000000000	-13.066833084323
2.4346000000000	-13.146316772326
2.4352000000000	-13.226548794067
2.4358000000000	-13.307541441552
2.4364000000000	-13.389307341752
2.4370000000000	-13.471859469090
2.4376000000000	-13.555211158500
2.4382000000000	-13.639376119091
2.4388000000000	-13.724368448446
2.4394000000000	-13.810202647598
2.4400000000000	-13.896893636718
2.4406000000000	-13.984456771554
2.4412000000000	-14.072907860667
2.4418000000000	-14.162263183514
2.4424000000000	-14.252539509418
2.4430000000000	-14.343754117489
2.4436000000000	-14.435924817548
2.4442000000000	-14.529069972116
2.4448000000000	-14.623208519532
2.4454000000000	-14.718359998271
2.4460000000000	-14.814544572540
2.4466000000000	-14.911783059231
2.4472000000000	-15.010096956314
2.4478000000000	-15.109508472771
2.4484000000000	-15.210040560171
2.4490000000000	-15.311716945979
2.4496000000000	-15.414562168747
2.4500000000000	-15.483787505072
2.4502000000000	-15.518601615275
2.4508000000000	-15.623861559914
2.4514000000000	-15.730369206129
2.4520000000000	-15.838152730498
2.4526000000000	-15.947241329320
2.4532000000000	-16.057665267998
2.4538000000000	-16.169455933431
2.4544000000000	-16.282645889602
2.4550000000000	-16.397268936621
2.4556000000000	-16.513360173478
2.4562000000000	-16.630956064773
2.4568000000000	-16.750094511755
