#Parameters = {AL=32.6; AT=0; AW=1.5; C1=6e-13; Fdy=15.5; Gx=30; Gy=28; L1=4.6e-09; ST=1.5; ShT=0.035; Sx=30; Sy=30; b=1.5; d=1.5; d1=1; d2=5; h=3}
#"Frequency / GHz"	"S1,1 [Magnitude / dB]"
#-----------------------------------------
2.0780000000000	-1.0034212169057
2.0790000000000	-1.0072669871903
2.0800000000000	-1.0111413227001
2.0810000000000	-1.0150445687924
2.0820000000000	-1.0189770816097
2.0830000000000	-1.0229392280761
2.0840000000000	-1.0269313858929
2.0850000000000	-1.0309539435333
2.0860000000000	-1.0350073002361
2.0870000000000	-1.0390918659986
2.0880000000000	-1.0432080615690
2.0890000000000	-1.0473563184376
2.0900000000000	-1.0515370788278
2.0910000000000	-1.0557507956859
2.0920000000000	-1.0599979326705
2.0930000000000	-1.0642789641421
2.0940000000000	-1.0685943751503
2.0950000000000	-1.0729446614226
2.0960000000000	-1.0773303293514
2.0970000000000	-1.0817518959810
2.0980000000000	-1.0862098889944
2.0990000000000	-1.0907048466995
2.1000000000000	-1.0952373180152
2.1010000000000	-1.0998078624570
2.1020000000000	-1.1044170501232
2.1030000000000	-1.1090654616798
2.1040000000000	-1.1137536883462
2.1050000000000	-1.1184823318807
2.1060000000000	-1.1232520045658
2.1070000000000	-1.1280633291934
2.1080000000000	-1.1329169390510
2.1090000000000	-1.1378134779064
2.1100000000000	-1.1427535999949
2.1110000000000	-1.1477379700046
2.1120000000000	-1.1527672630628
2.1130000000000	-1.1578421647237
2.1140000000000	-1.1629633709549
2.1150000000000	-1.1681315881252
2.1160000000000	-1.1733475329935
2.1170000000000	-1.1786119326969
2.1180000000000	-1.1839255247405
2.1190000000000	-1.1892890569873
2.1200000000000	-1.1947032876496
2.1210000000000	-1.2001689852801
2.1220000000000	-1.2056869287648
2.1230000000000	-1.2112579073163
2.1240000000000	-1.2168827204681
2.1250000000000	-1.2225621780703
2.1260000000000	-1.2282971002859
2.1270000000000	-1.2340883175886
2.1280000000000	-1.2399366707617
2.1290000000000	-1.2458430108979
2.1300000000000	-1.2518081994012
2.1310000000000	-1.2578331079897
2.1320000000000	-1.2639186186995
2.1330000000000	-1.2700656238909
2.1340000000000	-1.2762750262558
2.1350000000000	-1.2825477388265
2.1360000000000	-1.2888846849865
2.1370000000000	-1.2952867984833
2.1380000000000	-1.3017550234423
2.1390000000000	-1.3082903143833
2.1400000000000	-1.3148936362388
2.1410000000000	-1.3215659643739
2.1420000000000	-1.3283082846089
2.1430000000000	-1.3351215932439
2.1440000000000	-1.3420068970853
2.1450000000000	-1.3489652134747
2.1460000000000	-1.3559975703209
2.1470000000000	-1.3631050061332
2.1480000000000	-1.3702885700577
2.1490000000000	-1.3775493219168
2.1500000000000	-1.3848883322501
2.1510000000000	-1.3923066823593
2.1520000000000	-1.3998054643545
2.1530000000000	-1.4073857812050
2.1540000000000	-1.4150487467912
2.1550000000000	-1.4227954859612
2.1560000000000	-1.4306271345893
2.1570000000000	-1.4385448396379
2.1580000000000	-1.4465497592230
2.1590000000000	-1.4546430626823
2.1600000000000	-1.4628259306474
2.1610000000000	-1.4710995551187
2.1620000000000	-1.4794651395442
2.1630000000000	-1.4879238989017
2.1640000000000	-1.4964770597846
2.1650000000000	-1.5051258604913
2.1660000000000	-1.5138715511189
2.1670000000000	-1.5227153936594
2.1680000000000	-1.5316586621017
2.1690000000000	-1.5407026425356
2.1700000000000	-1.5498486332611
2.1710000000000	-1.5590979449014
2.1720000000000	-1.5684519005198
2.1730000000000	-1.5779118357413
2.1740000000000	-1.5874790988776
2.1750000000000	-1.5971550510580
2.1760000000000	-1.6069410663625
2.1770000000000	-1.6168385319616
2.1780000000000	-1.6268488482588
2.1790000000000	-1.6369734290390
2.1800000000000	-1.6472137016204
2.1810000000000	-1.6575711070120
2.1820000000000	-1.6680471000754
2.1830000000000	-1.6786431496914
2.1840000000000	-1.6893607389316
2.1850000000000	-1.7002013652345
2.1860000000000	-1.7111665405874
2.1870000000000	-1.7222577917121
2.1880000000000	-1.7334766602567
2.1890000000000	-1.7448247029921
2.1900000000000	-1.7563034920131
2.1910000000000	-1.7679146149458
2.1920000000000	-1.7796596751594
2.1930000000000	-1.7915402919832
2.1940000000000	-1.8035581009293
2.1950000000000	-1.8157147539207
2.1960000000000	-1.8280119195243
2.1970000000000	-1.8404512831895
2.1980000000000	-1.8530345474927
2.1990000000000	-1.8657634323863
2.2000000000000	-1.8786396754542
2.2010000000000	-1.8916650321721
2.2020000000000	-1.9048412761738
2.2030000000000	-1.9181701995226
2.2040000000000	-1.9316536129889
2.2050000000000	-1.9452933463331
2.2060000000000	-1.9590912485937
2.2070000000000	-1.9730491883819
2.2080000000000	-1.9871690541814
2.2090000000000	-2.0014527546535
2.2100000000000	-2.0159022189489
2.2110000000000	-2.0305193970243
2.2120000000000	-2.0453062599650
2.2130000000000	-2.0602648003135
2.2140000000000	-2.0753970324033
2.2150000000000	-2.0907049926994
2.2160000000000	-2.1061907401432
2.2170000000000	-2.1218563565042
2.2180000000000	-2.1377039467376
2.2190000000000	-2.1537356393468
2.2200000000000	-2.1699535867525
2.2210000000000	-2.1863599656669
2.2220000000000	-2.2029569774751
2.2230000000000	-2.2197468486205
2.2240000000000	-2.2367318309974
2.2250000000000	-2.2539142023494
2.2260000000000	-2.2712962666727
2.2270000000000	-2.2888803546270
2.2280000000000	-2.3066688239508
